# source_api_id	status	crystal_refs	notes
debugger/src/main/java/org/apache/pdfbox/debugger/stringpane/StringPane.java::class::StringPane	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/stringpane/StringPane.java::method::StringPane.getPane	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/treestatus/TreeStatus.java::func::getPathForString	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/treestatus/TreeStatus.java::func::getStringForPath	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/treestatus/TreeStatusPane.java::class::TreeStatusPane	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/treestatus/TreeStatusPane.java::method::TreeStatusPane.actionPerformed	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/treestatus/TreeStatusPane.java::method::TreeStatusPane.getPanel	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/treestatus/TreeStatusPane.java::method::TreeStatusPane.updateTreeStatus	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/treestatus/TreeStatusPane.java::method::TreeStatusPane.valueChanged	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/ArrayEntry.java::class::ArrayEntry	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/ArrayEntry.java::method::ArrayEntry.getIndex	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/ArrayEntry.java::method::ArrayEntry.getItem	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/ArrayEntry.java::method::ArrayEntry.getValue	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/ArrayEntry.java::method::ArrayEntry.setIndex	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/ArrayEntry.java::method::ArrayEntry.setItem	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/ArrayEntry.java::method::ArrayEntry.setValue	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/DebugLogAppender.java::class::DebugLogAppender	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/DebugLogAppender.java::method::DebugLogAppender.append	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/DebugLogAppender.java::method::DebugLogAppender.createAppender	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/DebugLogAppender.java::method::DebugLogAppender.setupCustomLogger	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/DocumentEntry.java::class::DocumentEntry	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/DocumentEntry.java::method::DocumentEntry.getPage	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/DocumentEntry.java::method::DocumentEntry.getPageCount	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/DocumentEntry.java::method::DocumentEntry.indexOf	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/DocumentEntry.java::method::DocumentEntry.toString	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/ErrorDialog.java::class::ErrorDialog	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/FileOpenSaveDialog.java::class::FileOpenSaveDialog	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/FileOpenSaveDialog.java::method::FileOpenSaveDialog.approveSelection	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/FileOpenSaveDialog.java::method::FileOpenSaveDialog.openFile	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/FileOpenSaveDialog.java::method::FileOpenSaveDialog.saveDocument	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/FileOpenSaveDialog.java::method::FileOpenSaveDialog.saveFile	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/HighResolutionImageIcon.java::class::HighResolutionImageIcon	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/HighResolutionImageIcon.java::method::HighResolutionImageIcon.getIconHeight	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/HighResolutionImageIcon.java::method::HighResolutionImageIcon.getIconWidth	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/HighResolutionImageIcon.java::method::HighResolutionImageIcon.paintIcon	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/ImageTypeMenu.java::const::IMAGETYPE_ARGB	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/ImageTypeMenu.java::const::IMAGETYPE_BITONAL	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/ImageTypeMenu.java::const::IMAGETYPE_GRAY	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/ImageTypeMenu.java::const::IMAGETYPE_RGB	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/ImageTypeMenu.java::func::getImageType	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/ImageTypeMenu.java::func::getInstance	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/ImageTypeMenu.java::func::isImageTypeMenu	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/ImageTypeMenu.java::func::setImageTypeSelection	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/ImageUtil.java::func::getRotatedImage	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/LogDialog.java::class::LogDialog	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/LogDialog.java::method::LogDialog.clear	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/LogDialog.java::method::LogDialog.getContentPane	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/LogDialog.java::method::LogDialog.init	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/LogDialog.java::method::LogDialog.instance	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/LogDialog.java::method::LogDialog.log	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/LogDialog.java::method::LogDialog.pack	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/MapEntry.java::class::MapEntry	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/MapEntry.java::method::MapEntry.getItem	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/MapEntry.java::method::MapEntry.getKey	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/MapEntry.java::method::MapEntry.getValue	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/MapEntry.java::method::MapEntry.setItem	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/MapEntry.java::method::MapEntry.setKey	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/MapEntry.java::method::MapEntry.setValue	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/MapEntry.java::method::MapEntry.toString	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/MenuBase.java::func::addMenuListeners	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/MenuBase.java::func::getMenu	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/ui/MenuBase.java::func::setEnableMenu	missing	-	baseline
